brocard-jean-1920-10-04				1988-06-23
brocard-jean-1920-10-04				1973-04-02
aicard-jean-1848-02-04				1909-04-01
boisdeffre-raoul-1839-02-06				1893-09-29
brocard-jean-1920-10-04				1978-04-03
dominati-jacques-1927-03-11				1983-03-13
dominati-jacques-1927-03-11				1982-01-17
dominati-jacques-1927-03-11				1968-07-11
dominati-jacques-1927-03-11				1967-04-03
dominati-jacques-1927-03-11				1973-04-02
dominati-jacques-1927-03-11				1986-04-02
dominati-jacques-1927-03-11				1978-04-03
dominati-jacques-1927-03-11				1995-09-24
dominati-jacques-1927-03-11				1988-06-23
massot-marcel-1899-04-07				1962-12-06
massot-marcel-1899-04-07				1967-04-03
massot-marcel-1899-04-07				1973-04-02
massot-marcel-1899-04-07				1968-07-11
le-gorgeu-victor-1881-05-05				1929-05-05
eynac-laurent-1886-10-04				1928-09-14
eynac-laurent-1886-10-04				1940-03-21
eynac-laurent-1886-10-04				1921-01-16
eynac-laurent-1886-10-04				1933-10-26
eynac-laurent-1886-10-04				1935-06-01
eynac-laurent-1886-10-04				1932-12-18
boisdeffre-raoul-1839-02-06				1896-07-10
auriol-1917-11-05				1992-07-13
auriol-1917-11-05				1956-10-31
auriol-1917-11-05				1951-02-03
carven-carmen-tommaso-1909-08-31				2009-04-10
carven-carmen-tommaso-1909-08-31				2000-08-13
rabut-charles-1852-02-16				1909-01-19
rabut-charles-1852-02-16				1898-07-25
fleury-andre-1903-07-25				1993-12-21
boisdeffre-raoul-1839-02-06				1893-07-05
boisdeffre-raoul-1839-02-06				1886-06-24
boisdeffre-raoul-1839-02-06				1870-06-02
chapatte-robert-1921-10-14				1994-07-13
belot-gustave-1859-08-07				1929-08-09
le-chatelier-henry-1850-10-08				1913-06-26
montgomery-elisabeth-1933-04-15				2008-01-04
souvestre-emile-1806-04-15				1854-08-24
indy-paul-1851-03-27				1931-01-10
clark-jim-1936-03-04				1964-06-13
couture-thomas-1815-12-21				1848-11-11
cheruel-pierre-1809-01-17				1863-08-14
cheruel-pierre-1809-01-17				1845-07-27
le-bel-achille-1847-01-21				1911-11-09
vian-boris-1920-03-10				1953-05-11
baragnon-numa-1835-11-24				1873-11-26
baragnon-numa-1835-11-24				1874-05-23
baragnon-numa-1835-11-24				1871-02-08
regaudie-rene-1908-04-14				1962-12-06
regaudie-rene-1908-04-14				1958-12-09
regaudie-rene-1908-04-14				1967-04-03
regaudie-rene-1908-04-14				1968-07-11
boscary-monsservin-roland-1904-05-12				1958-12-09
boscary-monsservin-roland-1904-05-12				1957-11-06
boscary-monsservin-roland-1904-05-12				1967-04-03
boscary-monsservin-roland-1904-05-12				1968-07-11
boscary-monsservin-roland-1904-05-12				1951-06-17
boscary-monsservin-roland-1904-05-12				1958-05-14
boscary-monsservin-roland-1904-05-12				1962-12-06
boscary-monsservin-roland-1904-05-12				1956-01-02
kidd-isaac-1919-08-14				1975-05-30
pagnoul-aime-1822-05-19				1895-07-09
jourdain-roger-joseph-1845-12-11				1890-02-07
capdeville-jean-1912-11-08				1948-05-30
marinier-paul-1866-08-10				1948-03-20
guilbaud-rene-1890-10-08				1928-10-23
guilbaud-rene-1890-10-08				1927-07-02
robida-albert-1848-05-14				1900-12-14
baker-howard-1925-11-15				1973-01-03
baker-howard-1925-11-15				1969-01-03
baker-howard-1925-11-15				1977-01-03
baker-howard-1925-11-15				1981-01-03
baker-howard-1925-11-15				1979-01-03
baker-howard-1925-11-15				2001-07-05
baker-howard-1925-11-15				1967-01-03
baker-howard-1925-11-15				1983-01-03
baker-howard-1925-11-15				1995-12-28
baker-howard-1925-11-15				1987-02-27
baker-howard-1925-11-15				1975-01-03
baker-howard-1925-11-15				1971-01-03
pompidou-georges-1911-07-05				1967-04-03
pompidou-georges-1911-07-05				1969-06-20
pompidou-georges-1911-07-05				1968-07-11
pompidou-georges-1911-07-05				1962-04-14
pompidou-georges-1911-07-05				1969-06-20
loucheur-louis-1872-08-12				1919-12-08
loucheur-louis-1872-08-12				1924-06-01
biard-andre-1918-07-23				1981-06-04
claudel-paul-1868-08-06				1946-04-04
debu-bridel-jacques-1902-08-22				1948-11-07
langlet-jean-baptiste-nicaise-1841-09-07				1889-10-06
capdeville-jean-1912-11-08				1945-10-21
hamburger-jean-1909-07-15				1985-04-18
sudreau-pierre-1919-05-13				1968-07-11
sudreau-pierre-1919-05-13				1973-04-02
sudreau-pierre-1919-05-13				1967-04-03
sudreau-pierre-1919-05-13				1978-04-03
sudreau-pierre-1919-05-13				1958-06-09
sudreau-pierre-1919-05-13				1962-04-15
rogers-bernard-1921-07-16				1976-10-01
rogers-bernard-1921-07-16				1979-07-01
mazeau-charles-1825-09-01				1890-03-02
mazeau-charles-1825-09-01				1869-11-01
mazeau-charles-1825-09-01				1876-01-30
mazeau-charles-1825-09-01				1871-02-12
niox-gustave-1840-08-02				1912-02-28
niox-gustave-1840-08-02				1912-02-28
janin-jules-1804-02-16				1870-04-07
buat-edmond-1868-09-17				1920-01-25
loucheur-louis-1872-08-12				1925-11-28
loucheur-louis-1872-08-12				1928-06-01
loucheur-louis-1872-08-12				1924-03-29
loucheur-louis-1872-08-12				1926-07-19
loucheur-louis-1872-08-12				1930-12-13
loucheur-louis-1872-08-12				1921-01-16
delon-alain-1935-11-08				1991-02-21
delon-alain-1935-11-08				2005-03-25
delon-alain-1935-11-08				2023-09-04
delon-alain-1935-11-08				1995-05-10
leroux-gaston-1868-05-06				1902-01-26
becquerel-alexandre-1820-03-24				1888-05-31
descrieres-georges-berge-d-1930-04-15				2011-05-13
brando-marlon-1924-04-03				1973-03-27
brando-marlon-1924-04-03				1955-03-30
tissandier-maurice-1917-11-23				1994-04-01
cherasse-andre-1906-01-23				1946-04-24
tissandier-maurice-1917-11-23				1978-04-03
tissandier-maurice-1917-11-23				1968-07-11
tissandier-maurice-1917-11-23				1973-04-02
krol-john-1910-10-26				1953-07-11
krol-john-1910-10-26				1967-06-26
krol-john-1910-10-26				1953-07-11
krol-john-1910-10-26				1961-02-11
cherasse-andre-1906-01-23				1962-12-06
croizat-amboise-1901-01-28				1945-11-21
croizat-amboise-1901-01-28				1945-10-21
croizat-amboise-1901-01-28				1936-05-03
fanton-andre-1928-03-31				1993-04-02
fanton-andre-1928-03-31				1973-04-02
fanton-andre-1928-03-31				1968-07-11
fanton-andre-1928-03-31				1984-07-24
fanton-andre-1928-03-31				1967-04-03
fanton-andre-1928-03-31				1980-06-26
fanton-andre-1928-03-31				1986-04-02
fanton-andre-1928-03-31				1958-12-09
fanton-andre-1928-03-31				1962-12-06
gilson-etienne-1884-06-13				1946-10-24
debierre-marie-1853-10-31				1896-05-17
debierre-marie-1853-10-31				1911-03-19
larrey-felix-1808-09-18				1877-10-14
francois-germaine-1908-11-11				1945-10-21
jacquinot-louis-1898-09-16				1958-06-01
jacquinot-louis-1898-09-16				1932-05-01
jacquinot-louis-1898-09-16				1944-08-26
palmade-maurice-1886-10-04				1924-06-01
palmade-maurice-1886-10-04				1938-03-27
duverger-maurice-1917-06-05				1989-07-25
guehenno-jean-1890-03-25				1962-01-25
scali-john-1918-04-27				1973-02-20
garnier-francis-1839-07-25				1872-01-21
alkan-napoleon-1826-02-02				1895-07-16
fouillee-alfred-1838-10-18				1895-04-19
fouillee-alfred-1838-10-18				1870-08-07
loustaunau-lacau-georges-1894-04-17				1917-04-22
palmade-maurice-1886-10-04				1934-12-27
dumayet-pierre-1923-02-24				1993-06-24
baulieu-etienne-1926-12-12				2022-12-29
baulieu-etienne-1926-12-12				2015-11-20
duverger-maurice-1917-06-05				1994-12-31
thomas-michael-1944-12-21				1996-05-10
manessier-alfred-1911-12-05				1981-01-07
patou-andre-1910-07-05				1945-06-12
cartan-henri-1904-07-08				1996-05-13
cartan-henri-1904-07-08				1971-04-22
debat-ponsan-edouard-1847-04-25				1881-01-18
fallieres-armand-1841-11-06				1906-04-27
fallieres-armand-1841-11-06				1905-06-19
fabre-jean-1823-12-21				1910-08-01
fabre-jean-1823-12-21				1868-04-18
teitgen-pierre-henri-1908-05-29				1950-04-10
bradbury-ray-1920-08-22				2004-11-17
day-laraine-1920-10-13				1960-02-08
nisard-desire-1806-03-20				1842-07-26
nisard-desire-1806-03-20				1867-11-18
nisard-desire-1806-03-20				1850-11-28
nisard-desire-1806-03-20				1846-08-17
jonquieres-ernest-1820-07-03				1879-10-01
rambaud-alfred-1842-07-02				1896-04-29
rambaud-alfred-1842-07-02				1896-04-29
rambaud-alfred-1842-07-02				1895-11-17
colin-andre-1910-01-19				1951-07-05
colin-andre-1910-01-19				1945-10-21
colin-andre-1910-01-19				1946-06-02
colin-andre-1910-01-19				1946-11-28
colin-andre-1910-01-19				1956-01-02
colin-andre-1910-01-19				1959-07-08
demole-charles-1828-03-22				1885-04-06
demole-charles-1828-03-22				1886-01-07
fallieres-armand-1841-11-06				1883-01-29
fallieres-armand-1841-11-06				1906-02-18
fallieres-armand-1841-11-06				1906-02-18
david-fernand-1869-10-18				1913-01-21
david-fernand-1869-10-18				1914-04-26
david-fernand-1869-10-18				1920-01-11
david-fernand-1869-10-18				1910-04-24
david-fernand-1869-10-18				1917-09-12
david-fernand-1869-10-18				1902-04-27
david-fernand-1869-10-18				1906-05-06
david-fernand-1869-10-18				1914-08-26
david-fernand-1869-10-18				1914-06-13
david-fernand-1869-10-18				1912-01-14
david-fernand-1869-10-18				1917-03-20
david-fernand-1869-10-18				1913-02-18
david-fernand-1869-10-18				1927-01-09
david-fernand-1869-10-18				1925-11-01
david-fernand-1869-10-18				1913-12-09
david-fernand-1869-10-18				1898-05-08
david-fernand-1869-10-18				1930-03-02
moore-fred-1920-04-08				1958-12-09
rieunier-adrien-henri-1833-03-06				1889-06-01
rieunier-adrien-henri-1833-03-06				1890-06-01
rieunier-adrien-henri-1833-03-06				1898-05-08
teitgen-pierre-henri-1908-05-29				1946-06-24
teitgen-pierre-henri-1908-05-29				1945-11-21
teitgen-pierre-henri-1908-05-29				1945-05-30
teitgen-pierre-henri-1908-05-29				1949-08-13
teitgen-pierre-henri-1908-05-29				1946-01-26
rabaud-henri-1873-11-10				1920-10-01
zay-jean-1904-08-06				1936-06-04
zay-jean-1904-08-06				1932-05-08
rieunier-adrien-henri-1833-03-06				1893-01-12
medecin-jean-1890-12-02				1947-10-25
medecin-jean-1890-12-02				1928-12-16
bertrand-william-1881-11-09				1939-01-10
bertrand-william-1881-11-09				1914-05-10
bertrand-william-1881-11-09				1934-01-09
bertrand-william-1881-11-09				1938-01-18
waitz-robert-1900-05-20				1946-04-25
tardieu-jean-1903-11-01				1994-04-01
revelle-roger-1909-03-07				1983-05-06
schneider-camille-1900-11-29				1961-03-11
douris-roger-1882-03-18				1932-07-05
lazerges-jean-1817-07-05				1867-06-29
froment-delormel-jacques-1820-06-17				1863-01-24
stoltz-joseph-1803-12-14				1865-08-12
stoltz-joseph-1803-12-14				1877-08-09
belmondo-jean-paul-1933-04-09				2007-04-06
belmondo-jean-paul-1933-04-09				2019-07-13
belmondo-jean-paul-1933-04-09				2012-06-19
belmondo-jean-paul-1933-04-09				1991-05-06
belmondo-jean-paul-1933-04-09				1994-05-14
belmondo-jean-paul-1933-04-09				2006-07-14
belmondo-jean-paul-1933-04-09				2017-05-02
rommel-erwin-1891-11-15				1915-03-22
rommel-erwin-1891-11-15				1914-09-30
bourget-paul-1852-09-02				1895-07-16
bourget-paul-1852-09-02				1923-08-07
bourget-paul-1852-09-02				1935-07-25
bourget-paul-1852-09-02				1931-08-11
bourget-paul-1852-09-02				1885-07-11
casimir-perier-jean-paul-1847-11-08				1894-02-12
tal-coat-pierre-1905-12-12				1976-07-05
weill-kurt-1900-03-02				1947-04-06
belmondo-jean-paul-1933-04-09				2018-02-05
belmondo-jean-paul-1933-04-09				2021-09-09
belmondo-jean-paul-1933-04-09				1963-11-05
fouchet-christian-1911-11-17				1967-04-05
rochereau-henri-1908-03-25				1959-05-28
rochereau-henri-1908-03-25				1962-01-10
fredet-maurice-1899-02-09				1946-11-10
fredet-maurice-1899-02-09				1951-06-17
cour-pierre-1916-04-05				1974-07-05
bourget-paul-1852-09-02				1894-05-31
simon-william-1927-11-27				1974-05-09
oehlert-daniel-1849-11-01				1872-01-08
oehlert-daniel-1849-11-01				1871-11-06
casimir-perier-jean-paul-1847-11-08				1893-12-03
casimir-perier-jean-paul-1847-11-08				1894-06-27
casimir-perier-jean-paul-1847-11-08				1894-06-27
guena-yves-1922-07-06				1962-12-06
guena-yves-1922-07-06				1968-07-11
guena-yves-1922-07-06				1973-04-02
guena-yves-1922-07-06				1978-04-03
guena-yves-1922-07-06				1986-04-02
guena-yves-1922-07-06				1971-03-21
guena-yves-1922-07-06				1974-10-06
guena-yves-1922-07-06				1967-04-03
cazot-theodore-1821-02-11				1871-02-12
cazot-theodore-1821-02-11				1875-12-16
cazot-theodore-1821-02-11				1883-04-12
piatte-jean-1900-02-20				1956-03-01
bordeneuve-jacques-1908-08-28				1956-02-01
bordeneuve-jacques-1908-08-28				1958-05-14
durafour-michel-1920-04-11				1978-03-19
durafour-michel-1920-04-11				1992-01-24
durafour-michel-1920-04-11				1973-04-02
durafour-michel-1920-04-11				1968-07-11
durafour-michel-1920-04-11				1967-04-03
durafour-michel-1920-04-11				1964-12-21
monory-rene-1923-06-06				1992-10-02
monory-rene-1923-06-06				1978-04-03
gregh-fernand-1873-10-14				1953-01-29
oehlert-daniel-1849-11-01				1882-04-15
oehlert-daniel-1849-11-01				1895-04-19
oehlert-daniel-1849-11-01				1912-04-02
adorni-vittorio-1937-11-14				2015-04-18
levy-jean-pierre-1911-05-28				1943-03-24
levy-jean-pierre-1911-05-28				1947-03-31
toutee-georges-1855-02-26				1906-07-12
bordeaux-joseph-1866-08-03				1951-01-15
lassaigne-jean-1800-09-22				1844-04-24
jobert-michel-1921-09-11				1973-03-15
jobert-michel-1921-09-11				1974-02-27
coty-rene-1882-03-20				1954-01-16
coty-rene-1882-03-20				1954-01-16
coty-rene-1882-03-20				1948-11-07
coty-rene-1882-03-20				1947-11-24
coty-rene-1882-03-20				1945-10-21
coty-rene-1882-03-20				1949-08-13
kastenmeier-robert-1924-01-24				1973-01-03
kastenmeier-robert-1924-01-24				1965-01-03
kastenmeier-robert-1924-01-24				1959-01-03
kastenmeier-robert-1924-01-24				1977-01-03
kastenmeier-robert-1924-01-24				1971-01-03
kastenmeier-robert-1924-01-24				1969-01-03
kastenmeier-robert-1924-01-24				1987-01-03
kastenmeier-robert-1924-01-24				1981-01-03
kastenmeier-robert-1924-01-24				1989-01-03
kastenmeier-robert-1924-01-24				1967-01-03
kastenmeier-robert-1924-01-24				1985-01-03
kastenmeier-robert-1924-01-24				1979-01-03
kastenmeier-robert-1924-01-24				1963-01-03
kastenmeier-robert-1924-01-24				1961-01-03
kastenmeier-robert-1924-01-24				1975-01-03
kastenmeier-robert-1924-01-24				1983-01-03
martin-leopold-1889-03-30				1940-08-10
martin-leopold-1889-03-30				1940-08-10
prigent-robert-1910-11-24				1946-12-16
saunier-seite-alice-1925-04-26				1978-01-10
livon-charles-1850-05-19				1895-03-20
mesureur-gustave-1847-04-02				1895-11-01
carrere-jean-1930-04-05				1983-03-01
legaret-jean-1913-08-29				1958-12-09
legaret-jean-1913-08-29				1968-09-22
legaret-jean-1913-08-29				1959-04-21
legaret-jean-1913-08-29				1969-01-27
freycinet-charles-de-1828-11-14				1882-01-30
freycinet-charles-de-1828-11-14				1915-10-29
freycinet-charles-de-1828-11-14				1882-01-30
freycinet-charles-de-1828-11-14				1886-01-07
freycinet-charles-de-1828-11-14				1879-12-28
freycinet-charles-de-1828-11-14				1890-12-11
freycinet-charles-de-1828-11-14				1886-01-07
freycinet-charles-de-1828-11-14				1879-12-28
freycinet-charles-de-1828-11-14				1877-12-13
freycinet-charles-de-1828-11-14				1890-03-17
freycinet-charles-de-1828-11-14				1876-01-30
freycinet-charles-de-1828-11-14				1890-03-17
devinat-paul-1890-01-02				1956-04-16
dupuy-charles-1851-11-05				1893-04-04
dupuy-charles-1851-11-05				1894-05-30
dupuy-charles-1851-11-05				1898-11-01
dupuy-charles-1851-11-05				1894-06-25
copeau-jacques-1879-02-04				1940-05-15
scowcroft-brent-1925-03-19				1989-01-20
scowcroft-brent-1925-03-19				1975-11-03
ducrot-auguste-1817-02-24				1871-02-08
huyghe-rene-1906-05-03				1960-06-02
goddard-james-1923-04-24				1966-01-17
duval-pierre-1874-06-24				1920-02-12
chadel-jules-1870-06-10				1927-09-07
petchot-bacque-louis-1907-03-09				1984-04-12
strauss-richard-1864-06-11				1934-06-11
coty-rene-1882-03-20				1954-11-19
coty-rene-1882-03-20				1954-01-16
hilbert-david-1862-01-23				1928-06-21
feuillere-edwige-1907-10-29				1992-12-31
feuillere-edwige-1907-10-29				1989-11-06
rictus-jehan-1867-09-21				1933-07-13
wilson-georges-1921-10-16				1983-02-21
ducrot-auguste-1817-02-24				1870-08-20
malden-karl-1912-03-22				1952-03-20
coty-rene-1882-03-20				1954-12-02
lapicque-charles-1898-10-06				2000-08-07
saunier-seite-alice-1925-04-26				1994-04-01
saunier-seite-alice-1925-04-26				1997-11-10
saunier-seite-alice-1925-04-26				1995-11-14
guernier-charles-1870-04-26				1924-09-27
ohm-georg-simon-1789-03-16				1842-05-05
bastie-maryse-1898-02-27				1947-03-31
ratzinger-joseph-1927-04-16				2005-06-16
ratzinger-joseph-1927-04-16				2009-12-16
ratzinger-joseph-1927-04-16				2008-08-12
ratzinger-joseph-1927-04-16				2011-11-09
clay-cassius-1942-01-17				2002-01-11
perrin-jean-1870-09-30				1918-02-28
roth-philip-1933-03-19				2001-05-28
fizeau-armand-1819-09-23				1875-04-08
bonheur-rosa-1822-03-16				1894-04-03
bonheur-rosa-1822-03-16				1865-06-08
kneipp-sebastian-1821-05-17				1892-05-01
koenig-pierre-1898-10-10				1918-09-26
koenig-pierre-1898-10-10				1947-03-11
koenig-pierre-1898-10-10				1942-06-25
hazard-paul-1878-08-30				1928-02-19
lachenal-louis-1921-07-17				1950-07-26
marie-pierre-1853-09-09				1913-08-09
marie-pierre-1853-09-09				1921-02-14
marie-pierre-1853-09-09				1900-08-13
fremy-edmond-1814-02-22				1878-10-20
mascart-eleuthere-1837-02-20				1892-05-19
charles-roux-edmonde-1920-04-17				1992-05-16
doumer-paul-1857-03-22				1931-06-13
doumer-paul-1857-03-22				1931-06-13
gallieni-joseph-1849-04-24				1915-10-29
gallieni-joseph-1849-04-24				1914-08-26
gallieni-joseph-1849-04-24				1906-06-24
ornano-michel-d-1924-07-12				1988-06-23
ornano-michel-d-1924-07-12				1967-04-03
ornano-michel-d-1924-07-12				1973-04-02
ornano-michel-d-1924-07-12				1986-04-02
ornano-michel-d-1924-07-12				1981-07-02
ornano-michel-d-1924-07-12				1968-07-11
ornano-michel-d-1924-07-12				1977-03-30
ornano-michel-d-1924-07-12				1978-04-03
ornano-michel-d-1924-07-12				1981-03-04
ratzinger-joseph-1927-04-16				1993-04-05
ratzinger-joseph-1927-04-16				1977-03-24
ratzinger-joseph-1927-04-16				2013-02-28
ratzinger-joseph-1927-04-16				1981-11-25
ratzinger-joseph-1927-04-16				2002-11-27
ratzinger-joseph-1927-04-16				2002-11-30
ratzinger-joseph-1927-04-16				1977-06-27
ratzinger-joseph-1927-04-16				2005-04-19
ratzinger-joseph-1927-04-16				1977-06-27
maurras-charles-1868-04-20				1938-06-09
buot-henri-1908-07-15				1958-12-09
buot-henri-1908-07-15				1962-12-06
buot-henri-1908-07-15				1967-04-03
buot-henri-1908-07-15				1968-07-11
durbet-marius-1904-02-28				1958-12-09
durbet-marius-1904-02-28				1962-12-06
moniez-romain-1852-02-17				1898-11-01
moniez-romain-1852-02-17				1905-03-24
koenig-pierre-1898-10-10				1956-01-19
koenig-pierre-1898-10-10				1951-07-05
koenig-pierre-1898-10-10				1951-11-26
hazard-paul-1878-08-30				1940-01-11
sandeau-jules-1811-02-19				1858-02-11
peterson-russel-1916-10-03				1969-01-21
briot-louis-1905-02-15				1951-06-17
briot-louis-1905-02-15				1967-04-03
briot-louis-1905-02-15				1968-07-11
briot-louis-1905-02-15				1962-12-06
briot-louis-1905-02-15				1958-12-09
evrard-just-1898-05-31				1945-10-21
evrard-just-1898-05-31				1958-11-30
moniez-romain-1852-02-17				1881-02-16
vaucaire-maurice-1863-07-02				1913-07-05
moniez-romain-1852-02-17				1903-07-28
dunant-henri-1828-05-08				1865-03-31
dunant-henri-1828-05-08				1864-01-12
dunant-henri-1828-05-08				1865-02-15
dunant-henri-1828-05-08				1865-03-04
dunant-henri-1828-05-08				1865-01-25
dunant-henri-1828-05-08				1864-05-04
dunant-henri-1828-05-08				1860-01-16
dunant-henri-1828-05-08				1864-06-02
dunant-henri-1828-05-08				1864-04-29
dunant-henri-1828-05-08				1866-04-19
liouville-joseph-1809-03-24				1850-11-21
jacob-francois-1920-06-17				1973-05-03
jacob-francois-1920-06-17				1974-12-05
eliot-thomas-stearns-1888-09-26				1950-04-09
eliot-thomas-stearns-1888-09-26				1983-06-05
eliot-thomas-stearns-1888-09-26				1983-06-05
france-anatole-1844-04-16				1895-07-16
france-anatole-1844-04-16				1884-12-31
lollobrigida-gina-1927-07-04				2018-02-01
lollobrigida-gina-1927-07-04				1987-04-27
pupat-jean-1901-09-23				1951-11-26
la-noe-bidard-de-r-1887-12-23				1951-06-17
bourdelles-pierre-1908-04-23				1967-04-03
bourdelles-pierre-1908-04-23				1962-12-06
bourdelles-pierre-1908-04-23				1958-12-09
bourdelles-pierre-1908-04-23				1973-04-02
bourdelles-pierre-1908-04-23				1968-07-11
dior-lucien-1867-07-04				1906-05-06
dior-lucien-1867-07-04				1921-01-16
metayer-pierre-1905-08-26				1967-04-03
boquien-yves-1904-05-30				1947-10-01
pricolo-francesco-1891-01-30				1939-11-10
pricolo-francesco-1891-01-30				1939-03-23
lebrun-albert-1871-08-29				1932-05-10
lebrun-albert-1871-08-29				1913-12-22
lebrun-albert-1871-08-29				1910-06-01
lebrun-albert-1871-08-29				1913-01-12
lebrun-albert-1871-08-29				1932-05-10
lebrun-albert-1871-08-29				1911-06-27
lebrun-albert-1871-08-29				1931-06-11
lebrun-albert-1871-08-29				1898-06-01
lebrun-albert-1871-08-29				1914-06-01
lebrun-albert-1871-08-29				1920-01-11
lebrun-albert-1871-08-29				1912-01-14
lebrun-albert-1871-08-29				1902-06-01
lebrun-albert-1871-08-29				1906-06-01
lebrun-albert-1871-08-29				1919-12-08
gresley-henry-1819-02-09				1879-05-27
jacob-francois-1920-06-17				1996-12-19
feinstein-dianne-1933-06-22				2015-01-03
feinstein-dianne-1933-06-22				1995-01-03
feinstein-dianne-1933-06-22				1993-01-03
feinstein-dianne-1933-06-22				2009-01-03
feinstein-dianne-1933-06-22				2013-01-03
feinstein-dianne-1933-06-22				1999-01-03
feinstein-dianne-1933-06-22				1992-11-04
feinstein-dianne-1933-06-22				2007-01-03
feinstein-dianne-1933-06-22				2023-01-03
feinstein-dianne-1933-06-22				1997-01-03
feinstein-dianne-1933-06-22				2017-01-03
feinstein-dianne-1933-06-22				2005-01-03
feinstein-dianne-1933-06-22				1978-12-04
feinstein-dianne-1933-06-22				2003-01-03
feinstein-dianne-1933-06-22				2001-01-03
feinstein-dianne-1933-06-22				2019-01-03
feinstein-dianne-1933-06-22				2021-01-03
feinstein-dianne-1933-06-22				2011-01-03
wilson-daniel-1840-03-06				1881-10-28
wilson-daniel-1840-03-06				1885-11-10
wilson-daniel-1840-03-06				1893-10-15
wilson-daniel-1840-03-06				1877-11-07
wilson-daniel-1840-03-06				1869-06-28
wilson-daniel-1840-03-06				1871-02-08
wilson-daniel-1840-03-06				1876-03-08
wilson-daniel-1840-03-06				1898-06-01
crepeau-michel-1930-10-30				1973-04-02
crepeau-michel-1930-10-30				1978-04-03
crepeau-michel-1930-10-30				1986-04-02
crepeau-michel-1930-10-30				1986-02-19
crepeau-michel-1930-10-30				1981-07-02
crepeau-michel-1930-10-30				1988-06-23
crepeau-michel-1930-10-30				1997-06-12
clausen-alden-1923-02-17				1981-06-01
france-anatole-1844-04-16				1896-01-23
bouisson-fernand-1874-06-16				1935-06-01
foa-vittorio-1910-09-18				1976-07-01
foa-vittorio-1910-09-18				1987-07-02
foa-vittorio-1910-09-18				1946-06-18
foa-vittorio-1910-09-18				1958-06-05
foa-vittorio-1910-09-18				1963-05-09
foa-vittorio-1910-09-18				1953-06-17
finzi-aldo-1891-04-20				1924-05-24
finzi-aldo-1891-04-20				1921-06-11
pomel-auguste-1821-09-20				1876-01-30
gresley-henry-1819-02-09				1882-12-29
sebert-hippolyte-1839-01-30				1871-07-11
sebert-hippolyte-1839-01-30				1880-07-11
sebert-hippolyte-1839-01-30				1888-12-23
crepeau-michel-1930-10-30				1994-07-13
charcot-jean-1867-07-15				1934-03-03
pomel-auguste-1821-09-20				1882-04-15
pomel-auguste-1821-09-20				1887-04-07
tarascon-paul-1882-12-08				1955-04-29
douzou-pierre-1926-08-25				1996-05-13
blaizot-jean-1915-01-14				1961-03-27
duncan-charles-1911-12-07				1970-09-30
serafini-antoine-1900-11-10				1962-12-06
serafini-antoine-1900-11-10				1951-06-17
moisan-edouard-1902-04-25				1945-10-21
badoglio-pietro-1871-09-28				1943-07-25
badoglio-pietro-1871-09-28				1944-02-24
badoglio-pietro-1871-09-28				1944-02-11
ybarnegaray-jean-1883-10-16				1940-05-10
trouillot-georges-1851-05-07				1909-07-24
trouillot-georges-1851-05-07				1902-06-01
trouillot-georges-1851-05-07				1906-02-18
trouillot-georges-1851-05-07				1898-06-01
trouillot-georges-1851-05-07				1889-11-12
trouillot-georges-1851-05-07				1906-01-07
trouillot-georges-1851-05-07				1905-11-12
trouillot-georges-1851-05-07				1902-06-07
trouillot-georges-1851-05-07				1898-06-28
trouillot-georges-1851-05-07				1893-10-15
halleguen-joseph-1916-07-02				1951-07-05
roustan-mario-1870-02-20				1931-01-02
roustan-mario-1870-02-20				1926-03-10
roustan-mario-1870-02-20				1930-02-23
ford-wendell-1924-09-08				1979-01-03
ford-wendell-1924-09-08				1977-01-03
ford-wendell-1924-09-08				1981-01-03
ford-wendell-1924-09-08				1975-01-03
ford-wendell-1924-09-08				1971-12-07
ford-wendell-1924-09-08				1995-01-03
ford-wendell-1924-09-08				1967-12-12
ford-wendell-1924-09-08				1985-01-03
ford-wendell-1924-09-08				1989-01-03
ford-wendell-1924-09-08				1993-01-03
ford-wendell-1924-09-08				1987-01-03
ford-wendell-1924-09-08				1997-01-03
ford-wendell-1924-09-08				1991-01-03
ford-wendell-1924-09-08				1974-12-28
ford-wendell-1924-09-08				1983-01-03
pelloux-luigi-1839-03-01				1896-07-11
pelloux-luigi-1839-03-01				1898-06-29
pelloux-luigi-1839-03-01				1886-06-10
pelloux-luigi-1839-03-01				1892-11-23
pelloux-luigi-1839-03-01				1898-06-29
pelloux-luigi-1839-03-01				1890-12-10
pelloux-luigi-1839-03-01				1880-05-26
pelloux-luigi-1839-03-01				1900-01-08
pelloux-luigi-1839-03-01				1882-11-22
pelloux-luigi-1839-03-01				1891-02-06
bismarck-otto-1815-04-01				1851-05-08
bismarck-otto-1815-04-01				1862-09-22
bismarck-otto-1815-04-01				1862-10-08
bismarck-otto-1815-04-01				1867-07-01
bismarck-otto-1815-04-01				1862-05-22
bismarck-otto-1815-04-01				1871-03-21
bismarck-otto-1815-04-01				1859-01-29
bismarck-otto-1815-04-01				1851-07-15
bismarck-otto-1815-04-01				1880-09-15
bismarck-otto-1815-04-01				1847-05-11
bismarck-otto-1815-04-01				1873-11-09
pretre-georges-1924-08-14				1995-05-10
bismarck-otto-1815-04-01				1869-04-16
bismarck-otto-1815-04-01				1896-01-18
bismarck-otto-1815-04-01				1864-11-21
feydeau-georges-1862-12-08				1894-01-10
