# NY.GDP.PCAP.KD.ZG, World Bank API, снято 2026-07-26; только страны, сматченные с GWF
Congo, Rep.	1974	4.5704
Congo, Rep.	1975	4.7698
Congo, Rep.	1976	-1.5166
Congo, Rep.	1977	-11.1045
Congo, Rep.	1978	3.8943
Congo, Rep.	1979	7.3306
Congo, Rep.	1980	15.0342
Congo, Rep.	1981	15.0548
Congo, Rep.	1982	20.9664
Congo, Rep.	1983	3.6889
Congo, Rep.	1984	4.3435
Congo, Rep.	1985	-4.0543
Congo, Rep.	1986	-9.5535
Congo, Rep.	1987	-2.6955
Congo, Rep.	1988	-1.1396
Congo, Rep.	1989	-0.3228
Congo, Rep.	1990	-1.8427
Congo, Rep.	1991	-0.4755
Congo, Rep.	1992	-0.2486
Congo, Rep.	1993	-3.8666
Congo, Rep.	1994	-8.2514
Congo, Rep.	1995	1.0990
Congo, Rep.	1996	1.4377
Congo, Rep.	1997	-2.7266
Congo, Rep.	1998	1.4816
Congo, Rep.	1999	-5.1780
Congo, Rep.	2000	3.5318
Congo, Rep.	2001	-0.0415
Congo, Rep.	2002	2.1401
Congo, Rep.	2003	-1.9656
Congo, Rep.	2004	-0.0001
Congo, Rep.	2005	3.9416
Congo, Rep.	2006	4.0180
Congo, Rep.	2007	-9.9695
Congo, Rep.	2008	2.8670
Congo, Rep.	2009	7.2643
Congo, Rep.	2010	5.4705
Cote d'Ivoire	1961	5.9946
Cote d'Ivoire	1962	-2.5282
Cote d'Ivoire	1963	10.1714
Cote d'Ivoire	1964	13.1581
Cote d'Ivoire	1965	-6.7831
Cote d'Ivoire	1966	7.3452
Cote d'Ivoire	1967	0.6270
Cote d'Ivoire	1968	8.2566
Cote d'Ivoire	1969	5.2734
Cote d'Ivoire	1970	5.9012
Cote d'Ivoire	1971	4.8214
Cote d'Ivoire	1972	-0.3290
Cote d'Ivoire	1973	1.2249
Cote d'Ivoire	1974	-0.3316
Cote d'Ivoire	1975	3.4245
Cote d'Ivoire	1976	8.4103
Cote d'Ivoire	1977	3.4452
Cote d'Ivoire	1978	6.8078
Cote d'Ivoire	1979	-1.4817
Cote d'Ivoire	1980	-14.4069
Cote d'Ivoire	1981	-0.5623
Cote d'Ivoire	1982	-3.7512
Cote d'Ivoire	1983	-7.6810
Cote d'Ivoire	1984	-6.5100
Cote d'Ivoire	1985	0.4425
Cote d'Ivoire	1986	-0.7009
Cote d'Ivoire	1987	-4.1192
Cote d'Ivoire	1988	-2.6642
Cote d'Ivoire	1989	-0.9573
Cote d'Ivoire	1990	-4.9094
Cote d'Ivoire	1991	-3.8561
Cote d'Ivoire	1992	-4.1473
Cote d'Ivoire	1993	-4.0845
Cote d'Ivoire	1994	-3.0784
Cote d'Ivoire	1995	3.0272
Cote d'Ivoire	1996	3.6360
Cote d'Ivoire	1997	5.5159
Cote d'Ivoire	1998	0.4048
Cote d'Ivoire	1999	-2.0768
Cote d'Ivoire	2000	-2.9879
Cote d'Ivoire	2001	-4.7371
Cote d'Ivoire	2002	-5.2117
Cote d'Ivoire	2003	-7.0710
Cote d'Ivoire	2004	0.7129
Cote d'Ivoire	2005	-1.3866
Cote d'Ivoire	2006	0.4220
