date,tag,jup_sat,sat_nep,sat_plu,ura_plu
1837-07,grid,280.35,273.26,203.15,320.76
1837-08,grid,286.12,274.91,204.11,319.91
1837-09,grid,290.63,277.78,206.73,319.12
1837-10,grid,293.60,281.11,210.35,318.74
1837-11,grid,295.04,284.51,214.52,318.93
1837-12,grid,294.57,287.29,218.31,319.66
1838-01,grid,291.94,289.21,221.27,320.79
1838-02,grid,287.60,289.86,222.74,322.06
1838-03,grid,283.70,289.27,222.52,323.10
1838-04,grid,281.76,287.47,220.70,323.96
1838-05,grid,283.31,285.22,217.99,324.38
1838-06,grid,287.69,283.35,215.34,324.31
1838-07,grid,293.10,282.80,213.94,323.81
1838-08,grid,298.65,283.83,214.27,323.01
1838-09,grid,303.49,286.20,216.36,322.21
1838-10,grid,307.22,289.23,219.64,321.77
1838-11,grid,309.93,292.53,223.68,321.86
1838-12,grid,311.27,295.40,227.53,322.49
1839-01,grid,311.06,297.61,230.79,323.55
1839-02,grid,309.02,298.74,232.74,324.79
1839-03,grid,305.94,298.67,233.07,325.84
1839-04,grid,302.62,297.41,231.82,326.74
1839-05,grid,301.43,295.42,229.41,327.23
1839-06,grid,303.13,293.41,226.66,327.26
1839-07,grid,306.85,292.40,224.81,326.85
1839-08,grid,311.56,292.82,224.52,326.10
1839-09,grid,316.22,294.66,226.05,325.31
1839-10,grid,320.24,297.33,228.92,324.81
1839-11,grid,323.69,300.46,232.75,324.80
1839-12,grid,326.23,303.35,236.60,325.34
1840-01,grid,327.84,305.78,240.07,326.33
1840-02,grid,328.15,307.31,242.44,327.52
1840-03,grid,327.06,307.72,243.29,328.61
1840-04,grid,324.68,306.98,242.58,329.55
1840-05,grid,322.33,305.35,240.56,330.09
1840-06,grid,321.54,303.38,237.86,330.20
1840-07,grid,322.98,302.06,235.72,329.86
1840-08,grid,326.11,301.96,234.91,329.17
1840-09,grid,329.97,303.27,235.89,328.39
1840-10,grid,333.77,305.55,238.36,327.85
1840-11,grid,337.47,308.45,241.92,327.78
1840-12,grid,340.67,311.29,245.71,328.24
1841-01,grid,343.48,313.85,249.30,329.15
1841-02,grid,345.60,315.69,251.98,330.30
1841-03,grid,346.68,316.51,253.24,331.35
1841-04,grid,346.65,316.34,253.13,332.32
1841-05,grid,345.37,315.16,251.61,332.94
1841-06,grid,343.56,313.36,249.11,333.14
1841-07,grid,342.68,311.82,246.77,332.89
1841-08,grid,343.45,311.22,245.44,332.27
1841-09,grid,345.67,311.95,245.82,331.50
1841-10,grid,348.60,313.78,247.79,330.92
1841-11,grid,351.99,316.37,251.02,330.76
1841-12,grid,355.36,319.11,254.67,331.12
1842-01,grid,358.82,321.76,258.34,331.96
1842-02,grid,2.15,323.87,261.30,333.06
1842-03,grid,4.89,325.09,262.98,334.10
1842-04,grid,7.31,325.46,263.46,335.10
1842-05,grid,8.58,324.79,262.47,335.78
1842-06,grid,8.33,323.30,260.32,336.07
1842-07,grid,6.87,321.69,257.92,335.91
1842-08,grid,5.37,320.68,256.18,335.36
1842-09,grid,5.07,320.85,255.96,334.62
1842-10,grid,6.16,322.17,257.39,334.01
1842-11,grid,8.39,324.40,260.22,333.76
1842-12,grid,11.26,326.97,263.68,334.03
1843-01,grid,14.72,329.63,267.35,334.78
1843-02,grid,18.56,331.96,270.53,335.83
1843-03,grid,22.25,333.51,272.58,336.85
1843-04,grid,26.43,334.40,273.60,337.88
1843-05,grid,30.16,334.27,273.19,338.61
1843-06,grid,32.94,333.19,271.49,338.99
1843-07,grid,33.70,331.68,269.20,338.93
1843-08,grid,32.23,330.37,267.16,338.46
1843-09,grid,29.74,330.01,266.39,337.75
1843-10,grid,28.08,330.79,267.24,337.11
1843-11,grid,27.96,332.60,269.60,336.79
1843-12,grid,29.32,334.93,272.79,336.96
1844-01,grid,31.92,337.54,276.41,337.62
1844-02,grid,35.47,340.01,279.74,338.61
1844-03,grid,39.51,341.91,282.16,339.65
1844-04,grid,44.49,343.24,283.65,340.69
1844-05,grid,49.73,343.62,283.78,341.47
1844-06,grid,55.04,343.02,282.57,341.92
1844-07,grid,59.03,341.73,280.52,341.93
1844-08,grid,60.56,340.28,278.34,341.53
1844-09,grid,58.81,339.48,277.12,340.86
1844-10,grid,55.24,339.75,277.44,340.22
1844-11,grid,51.99,341.10,279.31,339.84
1844-12,grid,50.63,343.15,282.20,339.93
1845-01,grid,51.23,345.64,285.68,340.51
1845-02,grid,53.53,348.18,289.08,341.44
1845-03,grid,56.82,350.24,291.66,342.42
1845-04,grid,61.63,351.99,293.61,343.48
1845-05,grid,67.29,352.91,294.31,344.31
1845-06,grid,73.87,352.88,293.70,344.84
1845-07,grid,80.23,351.94,292.02,344.94
1845-08,grid,85.37,350.49,289.85,344.63
1845-09,grid,87.31,349.32,288.23,344.01
1845-10,grid,85.29,349.05,287.97,343.35
1845-11,grid,80.48,349.85,289.26,342.91
1845-12,grid,75.89,351.52,291.74,342.91
1846-01,grid,73.20,353.82,295.02,343.39
1846-02,grid,73.01,356.37,298.43,344.26
1846-03,grid,74.73,358.60,301.20,345.21
1846-04,grid,78.39,0.72,303.54,346.27
1846-05,grid,83.49,2.15,304.79,347.15
1846-06,grid,90.14,2.70,304.81,347.75
1846-07,grid,97.43,2.24,303.63,347.95
1846-08,grid,104.83,0.97,301.63,347.73
1846-09,grid,110.38,359.56,299.75,347.16
1846-10,grid,112.21,358.77,298.94,346.50
1846-11,grid,109.61,359.00,299.61,346.00
1846-12,grid,104.04,0.22,301.61,345.91
1847-01,grid,98.15,2.24,304.59,346.30
1847-02,grid,94.49,4.71,307.93,347.09
1847-03,grid,93.65,7.05,310.82,348.01
1847-04,grid,95.22,9.47,313.50,349.08
1847-05,grid,98.90,11.36,315.25,349.99
1847-06,grid,104.66,12.52,315.90,350.67
1847-07,grid,111.77,12.62,315.31,350.96
1847-08,grid,120.00,11.70,313.66,350.83
1847-09,grid,127.72,10.21,311.69,350.33
1847-10,grid,132.93,8.99,310.40,349.67
1847-11,grid,134.26,8.62,310.43,349.12
1847-12,grid,131.08,9.31,311.88,348.94
1848-01,grid,124.59,10.96,314.47,349.23
1848-02,grid,117.98,13.27,317.65,349.95
1848-03,grid,113.93,15.73,320.69,350.86
1848-04,grid,112.65,18.38,323.62,351.92
1848-05,grid,114.22,20.66,325.78,352.87
1848-06,grid,118.40,22.37,327.01,353.61
1848-07,grid,124.58,23.06,327.02,353.97
1848-08,grid,132.62,22.60,325.84,353.92
1848-09,grid,141.25,21.21,323.96,353.48
1848-10,grid,148.53,19.69,322.36,352.84
1848-11,grid,153.12,18.75,321.81,352.25
1848-12,grid,153.42,18.89,322.67,352.00
1849-01,grid,149.22,20.11,324.81,352.21
1849-02,grid,142.10,22.18,327.75,352.85
1849-03,grid,135.76,24.52,330.67,353.70
1849-04,grid,131.16,27.32,333.77,354.75
1849-05,grid,129.90,29.95,336.31,355.72
1849-06,grid,131.77,32.20,338.12,356.53
1849-07,grid,136.33,33.53,338.79,356.98
1849-08,grid,143.40,33.68,338.24,357.03
1849-09,grid,152.02,32.61,336.66,356.66
1849-10,grid,160.45,30.94,334.87,356.04
1849-11,grid,167.42,29.47,333.74,355.42
1849-12,grid,170.93,28.97,333.94,355.09
1850-01,grid,170.25,29.64,335.51,355.19
1850-02,grid,165.26,31.35,338.09,355.76
1850-03,grid,158.51,33.56,340.89,356.55
1850-04,grid,151.35,36.42,344.09,357.59
1850-05,grid,146.95,39.32,346.92,358.59
1850-06,grid,145.92,42.04,349.25,359.45
1850-07,grid,148.25,44.00,350.57,359.99
1850-08,grid,153.69,44.85,350.72,0.14
1850-09,grid,161.54,44.28,349.63,359.84
1850-10,grid,170.27,42.68,347.88,359.26
1850-11,grid,178.73,40.80,346.30,358.61
1850-12,grid,184.70,39.65,345.82,358.20
1851-01,grid,187.30,39.67,346.72,358.21
1851-02,grid,185.65,40.92,348.83,358.69
1851-03,grid,180.73,42.89,351.41,359.43
1851-04,grid,173.11,45.72,354.59,0.44
1851-05,grid,166.22,48.78,357.64,1.46
1851-06,grid,161.95,51.91,0.39,2.38
1851-07,grid,161.44,54.44,2.32,3.00
1851-08,grid,164.59,56.02,3.21,3.25
1851-09,grid,170.95,56.12,2.77,3.04
1851-10,grid,179.23,54.81,1.28,2.50
1851-11,grid,188.39,52.71,359.45,1.83
1851-12,grid,196.10,50.97,358.34,1.35
1852-01,grid,201.37,50.28,358.51,1.26
1852-02,grid,203.02,50.94,0.03,1.64
1852-03,grid,200.93,52.64,2.37,2.36
1852-04,grid,195.18,55.34,5.43,3.35
1852-05,grid,187.73,58.48,8.58,4.38
1852-06,grid,180.84,61.90,11.66,5.35
1852-07,grid,177.19,64.93,14.10,6.04
1852-08,grid,177.44,67.18,15.67,6.37
1852-09,grid,181.66,67.98,15.93,6.24
1852-10,grid,188.78,67.14,14.90,5.74
1852-11,grid,197.87,65.04,13.04,5.06
1852-12,grid,206.57,62.84,11.45,4.53
1853-01,grid,213.79,61.46,10.91,4.35
1853-02,grid,218.10,61.47,11.78,4.65
1853-03,grid,219.04,62.69,13.61,5.28
1853-04,grid,216.58,65.11,16.42,6.24
1853-05,grid,210.99,68.22,19.57,7.28
1853-06,grid,203.41,71.84,22.87,8.30
1853-07,grid,196.94,75.28,25.76,9.07
1853-08,grid,193.59,78.19,28.00,9.50
1853-09,grid,194.64,79.79,29.05,9.46
1853-10,grid,199.61,79.62,28.66,9.02
1853-11,grid,207.70,77.80,27.05,8.34
1853-12,grid,216.67,75.32,25.14,7.74
1854-01,grid,225.23,73.24,23.88,7.47
1854-02,grid,231.70,72.49,23.98,7.68
1854-03,grid,235.16,73.15,25.26,8.24
1854-04,grid,236.05,75.16,27.69,9.16
1854-05,grid,233.77,78.11,30.71,10.20
1854-06,grid,228.33,81.80,34.12,11.26
1854-07,grid,221.29,85.55,37.34,12.10
1854-08,grid,214.86,89.03,40.17,12.63
1854-09,grid,211.97,91.40,41.98,12.70
1854-10,grid,213.64,92.01,42.35,12.32
1854-11,grid,219.51,90.72,41.23,11.64
1854-12,grid,227.71,88.22,39.26,11.00
1855-01,grid,236.75,85.58,37.42,10.64
1855-02,grid,244.63,84.04,36.72,10.74
1855-03,grid,249.96,84.03,37.34,11.23
1855-04,grid,253.53,85.51,39.26,12.11
1855-05,grid,254.44,88.17,42.01,13.14
1855-06,grid,252.55,91.80,45.40,14.24
1855-07,grid,247.95,95.73,48.84,15.15
1855-08,grid,241.28,99.66,52.13,15.78
1855-09,grid,235.22,102.72,54.63,15.94
1855-10,grid,232.73,104.15,55.79,15.64
1855-11,grid,234.92,103.59,55.36,14.99
1855-12,grid,240.95,101.34,53.62,14.30
1856-01,grid,249.27,98.36,51.41,13.84
1856-02,grid,257.63,96.08,49.95,13.84
1856-03,grid,264.28,95.34,49.87,14.28
1856-04,grid,269.57,96.21,51.19,15.11
1856-05,grid,272.74,98.49,53.59,16.14
1856-06,grid,273.86,101.96,56.84,17.27
1856-07,grid,272.62,105.96,60.37,18.24
1856-08,grid,268.76,110.20,63.98,18.95
1856-09,grid,262.95,113.82,67.04,19.21
1856-10,grid,257.67,115.97,68.91,18.97
1856-11,grid,255.53,116.17,69.22,18.34
1856-12,grid,257.94,114.37,67.90,17.62
1857-01,grid,264.04,111.31,65.59,17.09
1857-02,grid,271.65,108.45,63.55,17.00
1857-03,grid,278.28,107.02,62.75,17.34
1857-04,grid,284.46,107.13,63.34,18.12
1857-05,grid,288.99,108.87,65.22,19.13
1857-06,grid,292.09,112.02,68.19,20.29
1857-07,grid,293.45,115.96,71.68,21.32
1857-08,grid,292.89,120.38,75.50,22.13
1857-09,grid,290.09,124.47,79.02,22.49
1857-10,grid,285.60,127.32,81.57,22.34
1857-11,grid,280.97,128.37,82.70,21.74
1857-12,grid,279.20,127.27,82.03,21.00
1858-01,grid,281.50,124.42,79.91,20.38
1858-02,grid,286.86,121.15,77.45,20.19
1858-03,grid,292.65,119.03,75.96,20.45
1858-04,grid,298.76,118.32,75.75,21.16
1858-05,grid,303.77,119.41,77.01,22.15
1858-06,grid,307.83,122.12,79.57,23.33
1858-07,grid,310.63,125.86,82.89,24.42
1858-08,grid,312.25,130.34,86.79,25.32
1858-09,grid,312.31,134.75,90.64,25.79
1858-10,grid,310.62,138.18,93.75,25.73
1858-11,grid,307.23,140.05,95.65,25.18
1858-12,grid,303.73,139.73,95.74,24.42
1859-01,grid,302.29,137.35,94.06,23.73
1859-02,grid,304.20,133.96,91.46,23.43
1859-03,grid,307.99,131.27,89.41,23.60
1859-04,grid,313.00,129.74,88.39,24.24
1859-05,grid,317.68,130.10,88.95,25.20
1859-06,grid,321.90,132.24,90.97,26.39
1859-07,grid,325.28,135.66,94.01,27.54
1859-08,grid,327.98,140.07,97.85,28.52
1859-09,grid,329.77,144.68,101.90,29.10
1859-10,grid,330.40,148.56,105.45,29.14
1859-11,grid,329.63,151.14,108.03,28.66
1859-12,grid,327.51,151.62,108.89,27.88
1860-01,grid,324.91,149.91,107.84,27.12
1860-02,grid,323.80,146.67,105.37,26.71
1860-03,grid,324.96,143.50,102.88,26.80
1860-04,grid,327.94,141.28,101.16,27.38
1860-05,grid,331.52,140.92,101.02,28.32
1860-06,grid,335.22,142.46,102.47,29.51
1860-07,grid,338.54,145.50,105.15,30.71
1860-08,grid,341.59,149.74,108.84,31.77
1860-09,grid,344.19,154.41,112.96,32.45
1860-10,grid,346.15,158.60,116.80,32.57
1860-11,grid,347.39,161.73,119.92,32.14
1860-12,grid,347.50,162.90,121.44,31.36
1861-01,grid,346.34,161.87,121.05,30.54
1861-02,grid,344.55,158.98,118.92,30.04
1861-03,grid,343.57,155.77,116.35,30.04
1861-04,grid,344.04,152.92,114.03,30.54
1861-05,grid,345.81,151.79,113.15,31.43
1861-06,grid,348.38,152.61,113.91,32.63
1861-07,grid,351.14,155.13,116.10,33.86
1861-08,grid,354.03,159.07,119.51,35.01
1861-09,grid,356.87,163.70,123.59,35.79
1861-10,grid,359.50,168.09,127.63,36.02
1861-11,grid,1.97,171.71,131.20,35.67
1861-12,grid,3.87,173.57,133.37,34.90
1862-01,grid,4.92,173.31,133.73,34.02
1862-02,grid,4.61,170.98,132.14,33.42
1862-03,grid,3.37,167.84,129.64,33.32
1862-04,grid,2.00,164.55,126.89,33.73
1862-05,grid,1.63,162.71,125.32,34.58
1862-06,grid,2.45,162.77,125.36,35.76
1862-07,grid,4.10,164.70,126.99,37.04
1862-08,grid,6.35,168.24,130.02,38.26
1862-09,grid,8.98,172.71,133.96,39.15
1862-10,grid,11.77,177.21,138.08,39.50
1862-11,grid,14.85,181.19,141.99,39.22
1862-12,grid,17.87,183.64,144.71,38.48
1863-01,grid,20.73,184.13,145.79,37.55
1863-02,grid,22.67,182.46,144.85,36.85
1863-03,grid,23.00,179.59,142.62,36.65
1863-04,grid,21.71,176.09,139.67,36.97
1863-05,grid,19.82,173.65,137.51,37.75
1863-06,grid,18.54,172.96,136.83,38.93
1863-07,grid,18.49,174.23,137.84,40.23
1863-08,grid,19.55,177.29,140.41,41.53
1863-09,grid,21.49,181.51,144.11,42.52
1863-10,grid,24.03,186.01,148.23,42.98
1863-11,grid,27.23,190.25,152.36,42.80
1863-12,grid,30.83,193.17,155.53,42.09
1864-01,grid,34.86,194.36,157.26,41.13
1864-02,grid,38.74,193.39,157.01,40.34
1864-03,grid,41.38,190.84,155.11,40.03
1864-04,grid,42.08,187.34,152.16,40.26
1864-05,grid,40.46,184.49,149.61,41.00
1864-06,grid,37.69,183.15,148.30,42.16
1864-07,grid,35.58,183.81,148.72,43.49
1864-08,grid,34.81,186.36,150.82,44.85
1864-09,grid,35.49,190.28,154.22,45.94
1864-10,grid,37.31,194.69,158.25,46.49
1864-11,grid,40.23,199.06,162.50,46.39
1864-12,grid,43.94,202.33,165.99,45.71
1865-01,grid,48.59,204.05,168.24,44.72
1865-02,grid,53.77,203.72,168.60,43.84
1865-03,grid,58.29,201.75,167.25,43.45
1865-04,grid,61.88,198.45,164.51,43.58
1865-05,grid,62.66,195.30,161.69,44.25
1865-06,grid,60.40,193.33,159.78,45.38
1865-07,grid,56.76,193.31,159.54,46.72
1865-08,grid,53.61,195.25,161.06,48.14
1865-09,grid,52.17,198.77,164.08,49.34
1865-10,grid,52.55,203.02,167.92,50.01
1865-11,grid,54.55,207.45,172.21,50.02
1865-12,grid,57.86,211.02,175.97,49.40
1866-01,grid,62.55,213.26,178.71,48.38
1866-02,grid,68.37,213.59,179.71,47.42
1866-03,grid,74.19,212.19,178.93,46.93
1866-04,grid,80.30,209.24,176.55,46.94
1866-05,grid,84.37,206.00,173.65,47.54
1866-06,grid,85.13,203.52,171.26,48.63
1866-07,grid,82.31,202.83,170.39,49.98
1866-08,grid,77.50,204.13,171.30,51.46
1866-09,grid,73.32,207.18,173.85,52.75
1866-10,grid,71.27,211.18,177.45,53.54
1866-11,grid,71.44,215.59,181.69,53.67
1866-12,grid,73.60,219.37,185.62,53.11
1867-01,grid,77.68,222.05,188.77,52.09
1867-02,grid,83.42,222.99,190.35,51.06
1867-03,grid,89.77,222.17,190.15,50.45
1867-04,grid,97.43,219.70,188.25,50.36
1867-05,grid,104.23,216.53,185.45,50.86
1867-06,grid,108.85,213.70,182.73,51.91
1867-07,grid,109.51,212.40,181.29,53.26
1867-08,grid,106.05,213.04,181.56,54.79
1867-09,grid,100.23,215.56,183.59,56.18
1867-10,grid,95.13,219.24,186.87,57.08
1867-11,grid,92.26,223.55,191.00,57.34
1867-12,grid,92.21,227.46,195.02,56.86
1868-01,grid,94.73,230.49,198.49,55.84
1868-02,grid,99.55,231.97,200.59,54.74
1868-03,grid,105.86,231.69,200.93,54.02
1868-04,grid,114.01,229.72,199.54,53.83
1868-05,grid,122.34,226.78,196.97,54.26
1868-06,grid,129.84,223.76,194.09,55.27
1868-07,grid,134.35,221.99,192.20,56.62
1868-08,grid,134.79,222.04,191.90,58.20
1868-09,grid,130.78,224.04,193.44,59.66
1868-10,grid,124.34,227.38,196.37,60.67
1868-11,grid,118.13,231.53,200.33,61.02
1868-12,grid,114.73,235.48,204.37,60.61
1869-01,grid,114.53,238.75,208.05,59.60
1869-02,grid,117.46,240.65,210.55,58.44
1869-03,grid,122.41,240.89,211.38,57.66
1869-04,grid,129.99,239.52,210.59,57.34
1869-05,grid,138.66,236.92,208.38,57.68
1869-06,grid,147.72,233.87,205.49,58.62
1869-07,grid,155.00,231.68,203.22,59.97
1869-08,grid,159.44,231.10,202.32,61.57
1869-09,grid,159.61,232.49,203.26,63.12
1869-10,grid,155.51,235.39,205.77,64.25
1869-11,grid,148.37,239.32,209.47,64.73
1869-12,grid,141.66,243.25,213.47,64.42
1870-01,grid,137.57,246.73,217.32,63.44
1870-02,grid,137.27,249.03,220.20,62.23
1870-03,grid,140.07,249.78,221.53,61.35
1870-04,grid,146.03,249.01,221.34,60.91
1870-05,grid,153.96,246.87,219.60,61.14
1870-06,grid,163.29,243.94,216.86,62.02
1870-07,grid,171.96,241.46,214.33,63.34
1870-08,grid,179.01,240.31,212.89,64.97
1870-09,grid,182.83,241.07,213.23,66.60
1870-10,grid,182.61,243.49,215.24,67.84
1870-11,grid,178.17,247.11,218.62,68.46
1870-12,grid,171.07,250.97,222.52,68.25
1871-01,grid,163.83,254.58,226.47,67.32
1871-02,grid,159.58,257.22,229.66,66.07
1871-03,grid,159.25,258.43,231.43,65.10
1871-04,grid,162.57,258.25,231.83,64.53
1871-05,grid,168.82,256.63,230.64,64.66
1871-06,grid,177.37,253.97,228.19,65.45
1871-07,grid,186.33,251.35,225.55,66.74
1871-08,grid,194.74,249.71,223.65,68.40
1871-09,grid,200.91,249.85,223.38,70.09
1871-10,grid,203.83,251.73,224.87,71.44
1871-11,grid,203.06,254.99,227.86,72.20
1871-12,grid,198.54,258.70,231.58,72.11
1872-01,grid,191.21,262.37,235.56,71.24
1872-02,grid,184.10,265.29,239.00,69.96
1872-03,grid,180.24,266.93,241.21,68.87
1872-04,grid,180.23,267.27,242.13,68.20
1872-05,grid,184.03,266.17,241.46,68.23
1872-06,grid,191.01,263.87,239.39,68.96
1872-07,grid,199.41,261.28,236.80,70.22
1872-08,grid,208.23,259.29,234.58,71.90
1872-09,grid,215.69,258.90,233.80,73.65
1872-10,grid,220.62,260.26,234.77,75.10
1872-11,grid,222.66,263.12,237.36,75.96
1872-12,grid,221.24,266.62,240.86,75.97
1873-01,grid,216.27,270.28,244.80,75.15
1873-02,grid,209.05,273.37,248.38,73.85
1873-03,grid,202.97,275.29,250.84,72.72
1873-04,grid,199.33,276.17,252.29,71.92
1873-05,grid,199.92,275.64,252.21,71.83
1873-06,grid,204.46,273.83,250.65,72.47
1873-07,grid,211.54,271.40,248.24,73.68
1873-08,grid,220.06,269.16,245.81,75.36
1873-09,grid,228.17,268.21,244.49,77.17
1873-10,grid,234.44,268.98,244.88,78.72
1873-11,grid,238.55,271.35,246.96,79.72
1873-12,grid,239.77,274.57,250.15,79.85
1874-01,grid,237.84,278.16,253.98,79.11
1874-02,grid,232.75,281.39,257.68,77.81
1874-03,grid,226.54,283.60,260.41,76.61
1874-04,grid,220.39,284.96,262.35,75.69
1874-05,grid,217.60,285.01,262.85,75.48
1874-06,grid,219.00,283.76,261.87,76.01
1874-07,grid,223.98,281.63,259.80,77.17
1874-08,grid,231.47,279.30,257.30,78.83
1874-09,grid,239.58,277.89,255.54,80.69
1874-10,grid,246.62,278.06,255.33,82.33
1874-11,grid,252.15,279.87,256.85,83.47
1874-12,grid,255.32,282.73,259.66,83.74
1875-01,grid,256.00,286.17,263.31,83.10
1875-02,grid,253.78,289.47,267.04,81.81
1875-03,grid,249.37,291.91,269.99,80.54
1875-04,grid,243.02,293.71,272.35,79.50
1875-05,grid,237.78,294.31,273.41,79.16
1875-06,grid,235.76,293.65,273.06,79.58
1875-07,grid,237.88,291.96,271.45,80.67
1875-08,grid,243.50,289.71,269.06,82.32
1875-09,grid,250.92,287.95,266.98,84.22
1875-10,grid,258.19,287.55,266.20,85.95
1875-11,grid,264.61,288.75,267.11,87.22
1875-12,grid,269.17,291.19,269.45,87.63
1876-01,grid,271.85,294.39,272.84,87.09
1876-02,grid,272.21,297.67,276.53,85.83
1876-03,grid,270.24,300.37,279.73,84.46
1876-04,grid,265.78,302.50,282.43,83.32
1876-05,grid,260.25,303.58,283.97,82.87
1876-06,grid,255.72,303.51,284.21,83.20
1876-07,grid,254.67,302.31,283.11,84.24
1876-08,grid,257.61,300.31,281.00,85.88
1876-09,grid,263.52,298.38,278.77,87.81
1876-10,grid,270.36,297.50,277.53,89.61
1876-11,grid,277.11,298.12,277.84,90.99
1876-12,grid,282.53,300.08,279.70,91.51
1877-01,grid,286.58,302.98,282.75,91.05
1877-02,grid,288.89,306.17,286.33,89.81
1877-03,grid,289.29,308.87,289.50,88.45
1877-04,grid,287.66,311.31,292.49,87.20
1877-05,grid,284.04,312.86,294.50,86.62
1877-06,grid,279.18,313.40,295.37,86.83
1877-07,grid,275.54,312.80,294.90,87.78
1877-08,grid,275.06,311.20,293.22,89.38
1877-09,grid,278.32,309.26,291.01,91.33
1877-10,grid,283.82,307.96,289.35,93.21
1877-11,grid,290.23,307.94,289.02,94.71
1877-12,grid,295.99,309.32,290.28,95.37
1878-01,grid,300.94,311.81,292.89,95.04
1878-02,grid,304.63,314.81,296.25,93.86
1878-03,grid,306.80,317.53,299.42,92.46
1878-04,grid,307.73,320.20,302.63,91.11
1878-05,grid,306.94,322.15,305.06,90.40
1878-06,grid,304.28,323.27,306.53,90.47
1878-07,grid,300.60,323.31,306.72,91.34
1878-08,grid,297.57,322.26,305.61,92.89
1878-09,grid,297.39,320.51,303.61,94.85
1878-10,grid,300.31,318.94,301.70,96.80
1878-11,grid,305.28,318.31,300.76,98.42
1878-12,grid,310.61,319.06,301.36,99.22
1879-01,grid,315.75,321.04,303.43,99.02
1879-02,grid,320.16,323.75,306.47,97.91
1879-03,grid,323.40,326.42,309.57,96.50
1879-04,grid,326.11,329.22,312.90,95.05
1879-05,grid,327.69,331.51,315.66,94.20
1879-06,grid,328.00,333.15,317.67,94.15
1879-07,grid,326.80,333.83,318.52,94.91
1879-08,grid,324.29,333.43,318.10,96.40
1879-09,grid,321.93,332.06,316.52,98.37
1879-10,grid,321.58,330.42,314.55,100.37
1879-11,grid,323.74,329.28,313.10,102.11
1879-12,grid,327.43,329.37,313.01,103.05
1880-01,grid,331.80,330.74,314.45,102.99
1880-02,grid,336.09,333.06,317.06,101.96
1880-03,grid,339.79,335.66,320.09,100.49
1880-04,grid,343.33,338.51,323.45,98.96
1880-05,grid,346.28,341.02,326.44,98.01
1880-06,grid,348.72,343.10,328.89,97.85
1880-07,grid,350.23,344.34,330.33,98.53
1880-08,grid,350.54,344.61,330.59,99.98
1880-09,grid,349.42,343.77,329.56,101.95
1880-10,grid,347.69,342.26,327.75,104.00
1880-11,grid,346.79,340.81,325.97,105.82
1880-12,grid,347.64,340.29,325.28,106.88
1881-01,grid,349.97,341.03,326.05,106.93
1881-02,grid,353.09,342.86,328.15,105.96
1881-03,grid,356.17,345.12,330.80,104.55
1881-04,grid,359.65,347.90,334.09,102.95
1881-05,grid,3.02,350.57,337.23,101.87
1881-06,grid,6.45,353.02,340.07,101.57
1881-07,grid,9.59,354.81,342.08,102.13
1881-08,grid,12.40,355.78,343.08,103.51
1881-09,grid,14.22,355.62,342.75,105.46
1881-10,grid,14.43,354.48,341.32,107.55
1881-11,grid,13.04,352.89,339.41,109.47
1881-12,grid,11.34,351.81,338.14,110.67
1882-01,grid,10.64,351.82,338.15,110.87
1882-02,grid,11.39,353.05,339.61,110.01
1882-03,grid,13.03,354.94,341.87,108.62
1882-04,grid,15.55,357.54,344.97,106.95
1882-05,grid,18.48,0.25,348.15,105.76
1882-06,grid,21.90,2.97,351.27,105.31
1882-07,grid,25.53,5.23,353.77,105.76
1882-08,grid,29.52,6.86,355.46,107.05
1882-09,grid,33.43,7.44,355.90,108.97
1882-10,grid,36.42,6.86,355.05,111.09
1882-11,grid,37.59,5.40,353.27,113.11
1882-12,grid,36.31,3.93,351.59,114.43
1883-01,grid,33.61,3.23,350.86,114.79
1883-02,grid,31.47,3.74,351.58,114.05
1883-03,grid,30.82,5.15,353.34,112.69
1883-04,grid,31.49,7.44,356.11,110.98
1883-05,grid,33.21,10.09,359.22,109.67
1883-06,grid,35.88,12.95,2.50,109.08
1883-07,grid,39.19,15.57,5.38,109.40
1883-08,grid,43.32,17.79,7.69,110.60
1883-09,grid,48.05,19.12,8.91,112.48
1883-10,grid,52.77,19.24,8.78,114.62
1883-11,grid,56.75,18.16,7.39,116.72
1883-12,grid,58.26,16.53,5.53,118.18
1884-01,grid,56.60,15.21,4.16,118.69
1884-02,grid,52.95,14.96,4.09,118.07
1884-03,grid,49.81,15.83,5.29,116.71
1884-04,grid,48.01,17.71,7.63,114.97
1884-05,grid,47.90,20.17,10.56,113.57
1884-06,grid,49.24,23.07,13.87,112.86
1884-07,grid,51.69,25.93,17.02,113.08
1884-08,grid,55.34,28.62,19.81,114.21
1884-09,grid,60.03,30.61,21.72,116.06
1884-10,grid,65.39,31.45,22.32,118.22
1884-11,grid,71.06,30.93,21.49,120.38
1884-12,grid,75.31,29.39,19.72,121.94
1885-01,grid,76.59,27.64,17.90,122.57
1885-02,grid,74.10,26.68,17.09,122.05
1885-03,grid,69.97,26.87,17.58,120.79
1885-04,grid,65.72,28.19,19.35,119.02
1885-05,grid,63.25,30.33,21.95,117.52
1885-06,grid,62.66,33.13,25.17,116.68
1885-07,grid,63.75,36.12,28.46,116.76
1885-08,grid,66.40,39.18,31.66,117.78
1885-09,grid,70.50,41.78,34.20,119.57
1885-10,grid,75.75,43.36,35.57,121.73
1885-11,grid,82.13,43.58,35.49,123.96
1885-12,grid,88.23,42.42,34.08,125.63
